year,world_gtco2,region,emissions_gtco2,pct_share,population,emissions_per_capita
1992,22.528172032547293,European Union,3.6775071450247196,16.324037031107927,422968989,8.69450773145149
1992,22.528172032547293,Rest of World,10.29020277719643,45.677042781499495,2729713907,3.769700095972889
1993,22.75578698466023,China,2.9216509561567623,12.839155851328101,1178440000,2.479253043139033
1993,22.75578698466023,India,0.6772992355708196,2.976382385840533,922118387,0.7345035573732894
1993,22.75578698466023,United States,5.272850808250576,23.171471994376756,259919000,20.286515446160443
1993,22.75578698466023,European Union,3.6078690022262094,15.85473183001005,424344744,8.502212065165132
1993,22.75578698466023,Rest of World,10.276116982455859,45.15825793844455,2779956490,3.6965028119759737
1994,22.992946898531393,China,3.103738692903476,13.498655507710142,1191835000,2.60416810456437
1994,22.992946898531393,India,0.7140637262017557,3.10557724224277,941163767,0.7587029497298484
1994,22.992946898531393,United States,5.364279285279747,23.330107745442472,263126000,20.386732156000345
1994,22.992946898531393,European Union,3.5891933485520444,15.609975373714683,425404352,8.43713359225823
1994,22.992946898531393,Rest of World,10.221671845594372,44.45568413088994,2829324059,3.6127610808947535
1995,23.532083006182194,China,3.3616372347441406,14.28533646537365,1204855000,2.7900761790789272
1995,23.532083006182194,India,0.7604616205487809,3.231595011580562,960301044,0.7918991917171975
1995,23.532083006182194,United States,5.425259695882842,23.054736354863074,266278000,20.374419576092812
1995,23.532083006182194,European Union,3.635527661862718,15.44923864541705,426210050,8.52989661286194
1995,23.532083006182194,Rest of World,10.349196793143712,43.97909352276566,2878861423,3.594892310710473
1996,24.25816744906004,China,3.5088181468360924,14.464481516191583,1217550000,2.881867805704975
1996,24.25816744906004,India,0.8236206411580834,3.395230257551863,979678458,0.8407050644346039
1996,24.25816744906004,United States,5.612982751633382,23.138527522411323,269394000,20.835589328765234
1996,24.25816744906004,European Union,3.7203059783757366,15.336302654304134,426905134,8.71459648076225
1996,24.25816744906004,Rest of World,10.592439931056745,43.665458049541094,2929087035,3.616294020794348
1997,24.40190570535728,China,3.5155942292319997,14.407047841596132,1230075000,2.8580324201629983
1997,24.40190570535728,India,0.8580111891397104,3.5161646778732516,999133762,0.858755075418731
1997,24.40190570535728,United States,5.688142511024653,23.310238879317765,272657000,20.861897956130424
1997,24.40190570535728,European Union,3.653909368334914,14.97386889554582,427547651,8.546203820296311
1997,24.40190570535728,Rest of World,10.686248407626003,43.792679705667034,2979053145,3.5871291606736353
1998,24.303777314257985,China,3.36458759405,13.843887518160154,1241935000,2.7091495078647436
1998,24.303777314257985,India,0.8757723404297196,3.6034412639056788,1018665080,0.8597254952822371
1998,24.303777314257985,United States,5.733280550498556,23.59008016064682,275854000,20.783749920242432
1998,24.303777314257985,European Union,3.644298458489585,14.994782133523051,428120105,8.512327302380683
1998,24.303777314257985,Rest of World,10.685838370790124,43.967808923764295,3029465879,3.527301114319672
1999,24.853727678796318,China,3.5572746007987806,14.312841304017464,1252735000,2.8396066213515074
1999,24.853727678796318,India,0.9607629224211617,3.86566930658384,1038225823,0.9253891601780758
1999,24.853727678796318,United States,5.803917834036096,23.35230315968918,279040000,20.79959086165459
1999,24.853727678796318,European Union,3.5889615697091455,14.440335132387519,428825949,8.369273310251907
1999,24.853727678796318,Rest of World,10.942810751831136,44.02885109732201,3079577565,3.5533479903861864
2000,25.510552796846834,China,3.649226559252001,14.304772571228069,1262645000,2.890144545182534
2000,25.510552796846834,India,0.9864446174803152,3.8668100426355405,1057922733,0.9324354101768936
2000,25.510552796846834,United States,6.010135927923955,23.559410788882715,282162411,21.300271381378135
2000,25.510552796846834,European Union,3.6002115613656605,14.11263640594513,429339162,8.3854720929596
2000,25.510552796846834,Rest of World,11.264534130824902,44.15637019130854,3129815505,3.5991048395119063
2001,25.70629344761658,China,3.728509817047192,14.50426847668655,1271850000,2.931564112943501
2001,25.70629344761658,India,1.0005267110088407,3.8921469291077706,1077898575,0.928219717712161
2001,25.70629344761658,United States,5.9077399353836695,22.981687139852593,284968955,20.731170296721164
2001,25.70629344761658,European Union,3.6569209890103465,14.225780921945425,429909307,8.506261505546671
2001,25.70629344761658,Rest of World,11.412595995166528,44.396116532407646,3180486069,3.58831818394188
2002,26.276868728392017,China,4.103046353595998,15.614670058318927,1280400000,3.204503556385503
2002,26.276868728392017,India,1.032139757359928,3.927940456028182,1097600380,0.9403602405457695
2002,26.276868728392017,United States,5.946308144551857,22.629439626217344,287625193,20.673808446786012
2002,26.276868728392017,European Union,3.6576533652243435,13.919669816945381,430924112,8.487929227836625
2002,26.276868728392017,Rest of World,11.53772110765989,43.908280042490155,3231007714,3.570935797419111
2003,27.669489789266514,China,4.8411186896,17.496234034203102,1288400000,3.757465608196213
2003,27.669489789266514,India,1.0677369737321587,3.8588965024803343,1116803006,0.9560656337740541
2003,27.669489789266514,United States,6.010145462850155,21.721200891754776,290107933,20.716929043268028
2003,27.669489789266514,European Union,3.7364420095978788,13.503834143871027,432512916,8.63891428758599
2003,27.669489789266514,Rest of World,12.01404665348632,43.41983442769076,3281926586,3.6606689207295755
2004,28.632505929420237,China,5.217350872588011,18.2217752279486,1296075000,4.025500740765783
2004,28.632505929420237,India,1.1338276029906567,3.959931435221098,1135991513,0.998095135408513
2004,28.632505929420237,United States,6.112654584187942,21.34865386653816,292805298,20.876174802642886
2004,28.632505929420237,European Union,3.7438097084763005,13.075382635752785,434193248,8.622450316123526
2004,28.632505929420237,Rest of World,12.424863161177326,43.394256834539355,3333704756,3.727043655805171
2005,29.61439409933834,China,5.882106218859989,19.86232167752306,1303720000,4.511786440999593
2005,29.61439409933834,India,1.19459241251848,4.03382358089565,1154676322,1.0345690733913566
2005,29.61439409933834,United States,6.132183270219091,20.70676593837893,295516599,20.750723617454366
2005,29.61439409933834,European Union,3.735484568605513,12.613746396685432,435789139,8.571770689781951
2005,29.61439409933834,Rest of World,12.670027629135268,42.78334240651693,3386139446,3.741732386155035
2006,30.628396101337906,China,6.494330723336002,21.203626536135587,1311020000,4.953647330579245
2006,30.628396101337906,India,1.292484616288268,4.219889974035597,1172878890,1.101976194906422
2006,30.628396101337906,United States,6.052686214908383,19.761681920536446,298379912,20.285166566133928
2006,30.628396101337906,European Union,3.7524866854673236,12.251659123944163,437263803,8.58174552689266
2006,30.628396101337906,Rest of World,13.03640786133793,42.563142445348205,3440434420,3.7891749325475965
2007,31.534644030383014,China,6.983547409235989,22.145635772858185,1317885000,5.299056753234151
2007,31.534644030383014,India,1.3925060081872163,4.415797453890915,1190676021,1.169508735900894
2007,31.534644030383014,United States,6.130122759520679,19.4393275967042,301231207,20.35022473458628
2007,31.534644030383014,European Union,3.7024518114826273,11.740902506828323,438796003,8.437751907878312
2007,31.534644030383014,Rest of World,13.326016041956505,42.25833666971839,3495901168,3.811897248107932
2008,32.074198560429096,China,7.501497553569674,23.38795009776019,1324655000,5.662982099920111
2008,32.074198560429096,India,1.4894375026314186,4.643724767823139,1207930964,1.233048532590989
2008,32.074198560429096,United States,5.915118465170846,18.44198368363444,304093966,19.451614061854965
2008,32.074198560429096,European Union,3.6259255021458676,11.304804686902703,440270719,8.235672611573035
2008,32.074198560429096,Rest of World,13.54221953691129,42.22153676387953,3553562892,3.8108850042863653
2009,31.54192194312371,China,7.891078304928004,25.017747235432164,1331260000,5.927526031675258
2009,31.54192194312371,India,1.6122163394002487,5.1113446489005705,1225524753,1.3155314370057842
2009,31.54192194312371,United States,5.480725731474383,17.376004358127602,306771529,17.865822650948758
2009,31.54192194312371,European Union,3.3305508380300908,10.559124596261855,441388573,7.545620892251986
2009,31.54192194312371,Rest of World,13.227350729290984,41.9357791612778,3611644261,3.662417938589712
2010,33.35590344252027,China,8.620575738494313,25.84422800404584,1337705000,6.444302546895103
2010,33.35590344252027,India,1.6773371961016326,5.028606702235069,1243481564,1.3489039521470803
2010,33.35590344252027,United States,5.679715248584084,17.027616290985826,309378227,18.358484059009374
2010,33.35590344252027,European Union,3.424056363578412,10.265218477679166,442088310,7.745186394045144
2010,33.35590344252027,Rest of World,13.95421889576183,41.834330525054106,3668613775,3.8036761980379987
2011,34.504538119267394,China,9.532332109920082,27.62631418792188,1345035000,7.087051348046766
2011,34.504538119267394,India,1.7647124191032093,5.114435709886494,1261224954,1.3992051247530337
2011,34.504538119267394,United States,5.546116067320566,16.073584431560917,311839461,17.78516435840224
2011,34.504538119267394,European Union,3.3268338915166598,9.641728517035125,441414078,7.536764361005858
2011,34.504538119267394,Rest of World,14.334543631406877,41.543937153595586,3727606541,3.8455087664808554
2012,35.00002034314161,China,9.779292069088132,27.94081824299403,1354190000,7.221506634289231
2012,35.00002034314161,India,1.9256997187372702,5.501995998452665,1278674502,1.506012449396031
2012,35.00002034314161,United States,5.3440859797277644,15.26880821020711,314339099,17.001022134149988
2012,35.00002034314161,European Union,3.2575761317913483,9.307354966808422,442069839,7.368917407168663
