year,country,emissions_gtco2,world_gtco2,pct_share
2001,Russia,1.5156471333769024,25.70629344761658,5.89601583933303
2001,Japan,1.2493934542463088,25.70629344761658,4.8602629421946055
2002,China,4.103046353595998,26.276868728392017,15.614670058318927
2002,United States,5.946308144551857,26.276868728392017,22.629439626217344
2002,India,1.032139757359928,26.276868728392017,3.927940456028182
2002,Russia,1.5067879477820245,26.276868728392017,5.734275127515281
2002,Japan,1.2789946042486056,26.276868728392017,4.8673782917926545
2003,China,4.8411186896,27.669489789266514,17.496234034203102
2003,United States,6.010145462850155,27.669489789266514,21.721200891754776
2003,India,1.0677369737321587,27.669489789266514,3.8588965024803343
2003,Russia,1.5370183091137182,27.669489789266514,5.5549210369247755
2003,Japan,1.2874948533818524,27.669489789266514,4.65312104844555
2004,China,5.217350872588011,28.632505929420237,18.2217752279486
2004,United States,6.112654584187942,28.632505929420237,21.34865386653816
2004,India,1.1338276029906567,28.632505929420237,3.959931435221098
2004,Russia,1.5439570811945864,28.632505929420237,5.392322575608558
2004,Japan,1.2828947783978062,28.632505929420237,4.4805536112003965
2005,China,5.882106218859989,29.61439409933834,19.86232167752306
2005,United States,6.132183270219091,29.61439409933834,20.70676593837893
2005,India,1.19459241251848,29.61439409933834,4.03382358089565
2005,Russia,1.5625768970236387,29.61439409933834,5.276410153056451
2005,Japan,1.2902961130156105,29.61439409933834,4.356989741837868
2006,China,6.494330723336002,30.628396101337906,21.203626536135587
2006,United States,6.052686214908383,30.628396101337906,19.761681920536446
2006,India,1.292484616288268,30.628396101337906,4.219889974035597
2006,Russia,1.6230019336761952,30.628396101337906,5.299010527049111
2006,Japan,1.2672954148497326,30.628396101337906,4.137648640355591
2007,China,6.983547409235989,31.534644030383014,22.145635772858185
2007,United States,6.130122759520679,31.534644030383014,19.4393275967042
2007,India,1.3925060081872163,31.534644030383014,4.415797453890915
2007,Russia,1.6237812869719221,31.534644030383014,5.149198086420258
2007,Japan,1.3029961593254116,31.534644030383014,4.131951380424654
2008,China,7.501497553569674,32.074198560429096,23.38795009776019
2008,United States,5.915118465170846,32.074198560429096,18.44198368363444
2008,India,1.4894375026314186,32.074198560429096,4.643724767823139
2008,Russia,1.6520645136976324,32.074198560429096,5.15075851571186
2008,Japan,1.232195694411449,32.074198560429096,3.8417037672506202
2009,China,7.891078304928004,31.54192194312371,25.017747235432164
2009,United States,5.480725731474383,31.54192194312371,17.376004358127602
2009,India,1.6122163394002487,31.54192194312371,5.1113446489005705
2009,Russia,1.5450343939310125,31.54192194312371,4.898352093816646
2009,Japan,1.163392540408384,31.54192194312371,3.6884009240344
2010,China,8.620575738494313,33.35590344252027,25.84422800404584
2010,United States,5.679715248584084,33.35590344252027,17.027616290985826
2010,India,1.6773371961016326,33.35590344252027,5.028606702235069
2010,Russia,1.6327831583932086,33.35590344252027,4.895035030925969
2010,Japan,1.214798148693126,33.35590344252027,3.641928484373078
2011,China,9.532332109920082,34.504538119267394,27.62631418792188
2011,United States,5.546116067320566,34.504538119267394,16.073584431560917
2011,India,1.7647124191032093,34.504538119267394,5.114435709886494
2011,Russia,1.6859096050838527,34.504538119267394,4.886051797755953
2011,Japan,1.264796664627797,34.504538119267394,3.665595117534793
2012,China,9.779292069088132,35.00002034314161,27.94081824299403
2012,United States,5.3440859797277644,35.00002034314161,15.26880821020711
2012,India,1.9256997187372702,35.00002034314161,5.501995998452665
2012,Russia,1.7012682924833207,35.00002034314161,4.860763724717923
2012,Japan,1.305997715997402,35.00002034314161,3.7314198768839213
2013,China,9.956328870459307,35.30165584461887,28.203574682962014
2013,United States,5.480156536706715,35.30165584461887,15.523794580140269
2013,India,1.9950981112364767,35.30165584461887,5.651570906526174
2013,Russia,1.640437428206843,35.30165584461887,4.646913548268868
2013,Japan,1.3152977992771802,35.30165584461887,3.7258813157844397
2014,China,9.990257301420854,35.450094746040755,28.181186462235384
2014,United States,5.528681067176277,35.450094746040755,15.595673599134027
2014,India,2.148343713570936,35.450094746040755,6.0601917398567
2014,Russia,1.6399590725178321,35.450094746040755,4.626106317250367
2014,Japan,1.2638057125822746,35.450094746040755,3.5650277429044754
2015,China,9.863456795781795,35.40489697074173,27.859018496601927
2015,United States,5.376473124678936,35.40489697074173,15.185676515658278
2015,India,2.234219516899492,35.40489697074173,6.310481622770515
2015,Russia,1.638675263235692,35.40489697074173,4.628385911106809
2015,Japan,1.2231993366787783,35.40489697074173,3.4548874346100162
2016,China,9.76271369159694,35.41665607605177,27.565317489694756
2016,United States,5.252932175086567,35.41665607605177,14.831812929506135
2016,India,2.3546579778063594,35.41665607605177,6.648448043062272
2016,Russia,1.6348849745902136,35.41665607605177,4.616147190970124
2016,Japan,1.2031839009307952,35.41665607605177,3.397226147909459
2017,China,10.006342971143296,35.98989787626001,27.803199124229174
2017,United States,5.212162345481302,35.98989787626001,14.482292679467138
2017,India,2.426606901535501,35.98989787626001,6.742466760752222
2017,Russia,1.6661212062391182,35.98989787626001,4.629413542565622
